,candle_begin_time,open,high,low,close,volume,volume_value,pos,start_time,equity_change,equity_curve
793,2008-04-15,3588.234,3723.267,3529.179,3723.267,18137731,20707523866,-1.0,2008-03-11,-0.018701394438342733,7.7902678022133145
794,2008-04-16,3717.125,3732.775,3612.589,3633.675,17413194,20461294489,-1.0,2008-03-11,0.014712979763965572,7.904885854743152
795,2008-04-17,3632.825,3695.17,3458.526,3511.914,17224704,18940609723,-1.0,2008-03-11,0.019705905532821255,8.060658788644455
796,2008-04-18,3483.855,3495.028,3333.11,3338.274,16732307,16896724230,-1.0,2008-03-11,0.027558973232092,8.282802268433734
797,2008-04-21,3578.8,3579.577,3273.578,3314.506,21837805,23600276538,-1.0,2008-03-11,0.0036711247145115866,8.313209468546793
798,2008-04-22,3264.662,3281.48,3093.67,3266.383,19059849,18575103607,-1.0,2008-03-11,0.007405728107805931,8.374774837574089
799,2008-04-23,3238.46,3428.555,3210.751,3409.774,22778040,23771158453,-1.0,2008-03-11,-0.021904459811234345,8.19132991871631
800,2008-04-24,3692.553,3726.868,3603.955,3723.071,47085731,53152161606,-1.0,2008-03-11,-0.048515653589954355,7.79392219393884
801,2008-04-25,3716.508,3873.332,3669.357,3756.33,42792013,49480398804,0.0,,0.0,7.79392219393884
802,2008-04-28,3696.934,3779.576,3667.581,3729.562,30778741,35977002390,1.0,2008-04-28,0.007772927716172218,7.854503787777797
803,2008-04-29,3714.788,3782.524,3708.585,3759.545,25885782,29953849785,1.0,2008-04-28,0.00804487099923712,7.9176922575134885
804,2008-04-30,3771.193,3910.407,3771.193,3903.178,37790831,44088721717,1.0,2008-04-28,0.0382312384815775,8.220395438434226
805,2008-05-05,3943.198,4046.675,3895.644,4040.159,39172367,47406394250,1.0,2008-04-28,0.03511804863858825,8.509079685269588
806,2008-05-06,4015.554,4086.429,3969.971,4024.99,39841700,49186949739,1.0,2008-04-28,-0.0037569646941734147,8.477111373312123
807,2008-05-07,4001.592,4049.112,3849.984,3850.226,37470529,45721667069,1.0,2008-04-28,-0.043447704946788845,8.10880033956339
808,2008-05-08,3805.335,3985.197,3796.548,3985.197,31820528,38157525489,1.0,2008-04-28,0.035078952130492835,8.393248558510658
809,2008-05-09,4014.165,4049.784,3891.491,3986.24,37449272,46621563595,1.0,2008-04-28,0.0002618888310110812,8.395446656564031
810,2008-05-12,3926.052,4110.7,3893.386,4069.145,37697504,47384655478,1.0,2008-04-28,0.020811322072195493,8.570167000873722
811,2008-05-13,3944.543,4107.588,3932.714,4078.877,46981037,57631081708,1.0,2008-04-28,0.0023931811237640765,8.590676962767718
812,2008-05-14,4076.875,4171.273,4076.875,4168.486,43683682,53809781855,1.0,2008-04-28,0.021983001804715352,8.779525829943967
813,2008-05-15,4186.746,4230.766,4131.252,4131.252,39735067,48605174166,1.0,2008-04-28,-0.008937815526849358,8.70105604766272
814,2008-05-16,4126.646,4160.402,4005.07,4071.91,30652808,38114051057,1.0,2008-04-28,-0.014373183371317655,8.575994173565551
815,2008-05-19,4059.283,4100.563,4008.572,4070.049,22805929,28111691923,1.0,2008-04-28,-0.00045732469041992463,8.572072159685082
816,2008-05-20,4070.795,4098.653,3792.149,3813.935,31286546,37105558243,1.0,2008-04-28,-0.07791960800554831,7.904139657207146
817,2008-05-21,3757.059,3932.3,3663.199,3908.772,34400607,38691318486,0.0,,0.0,7.904139657207146
818,2008-05-22,3866.701,3958.446,3834.539,3871.553,31415975,36601085526,0.0,,0.0,7.904139657207146
819,2008-05-23,3857.221,3890.161,3746.013,3829.645,29245492,31795254707,0.0,,0.0,7.904139657207146
820,2008-05-26,3804.296,3812.308,3726.759,3728.751,28323669,30756674708,-1.0,2008-05-26,0.01880351855020934,8.052765293874886
821,2008-05-27,3712.762,3752.962,3678.997,3743.539,20108659,21947586084,-1.0,2008-05-26,-0.003814559264116335,8.022047543421381
822,2008-05-28,3749.602,3864.812,3730.744,3847.258,23523875,26996940955,-1.0,2008-05-26,-0.02685672519546478,7.80660161704276
823,2008-05-29,3839.544,3859.848,3749.216,3749.216,24258298,27371564074,-1.0,2008-05-26,0.026087358765029878,8.010255234162216
824,2008-05-30,3744.25,3781.331,3695.286,3755.631,21345458,23616645129,-1.0,2008-05-26,-0.0016635286019288653,7.996929945471437
825,2008-06-02,3747.588,3804.786,3730.138,3788.153,21008026,23023909951,-1.0,2008-05-26,-0.008447611251653386,7.929374990085388
826,2008-06-03,3789.035,3804.556,3741.413,3771.097,22600917,25389290266,-1.0,2008-05-26,0.004468051771967518,7.964803848060434
827,2008-06-04,3759.875,3764.565,3667.265,3704.078,20518031,22005987376,-1.0,2008-05-26,0.017478446303769157,8.104016244438812
828,2008-06-05,3690.86,3705.455,3639.814,3657.487,17225467,18761621311,-1.0,2008-05-26,0.011942127266155067,8.200795437796888
829,2008-06-06,3662.054,3680.268,3607.242,3629.923,15106070,16588569898,-1.0,2008-05-26,0.006981781101924378,8.258051596405245
830,2008-06-10,3487.048,3487.048,3297.906,3312.794,18875808,18965345607,-1.0,2008-05-26,0.07976976857505336,8.916794461131342
831,2008-06-11,3250.439,3270.853,3165.704,3226.923,20126343,19510480720,-1.0,2008-05-26,0.02000404074836437,9.095166380876604
832,2008-06-12,3209.919,3244.575,3125.092,3197.545,20001540,20144629067,-1.0,2008-05-26,0.00670952143005743,9.156190594619034
833,2008-06-13,3202.264,3227.481,3042.499,3045.105,17586874,16820473252,-1.0,2008-05-26,0.03458311284540816,9.472840167186808
834,2008-06-16,3041.695,3076.441,2926.707,2977.818,15780758,14351479591,-1.0,2008-05-26,0.014754718292433466,9.612609255282898
835,2008-06-17,2974.088,3005.787,2776.849,2791.289,18512967,16090491275,-1.0,2008-05-26,0.04030742355653172,10.000068768019023
836,2008-06-18,2767.804,2970.404,2684.666,2951.844,26356834,22739108621,-1.0,2008-05-26,-0.03335038212520958,9.666562653327215
837,2008-06-19,2927.164,2936.682,2700.369,2702.801,23981574,21026579796,-1.0,2008-05-26,0.05351582626305329,10.183876740843594
838,2008-06-20,2718.781,2866.612,2596.839,2764.28,27585838,23144081120,-1.0,2008-05-26,-0.012539887103071412,10.05617207624182
839,2008-06-23,2726.448,2779.008,2693.064,2717.969,16676657,14239336476,-1.0,2008-05-26,0.00956602317623556,10.152369651387362
840,2008-06-24,2708.777,2818.919,2702.627,2806.774,20244826,17395452655,-1.0,2008-05-26,-0.01816979228137816,9.967903203657887
841,2008-06-25,2805.59,2966.895,2797.12,2966.895,28449752,24575402485,-1.0,2008-05-26,-0.03336755982344641,9.63529859719551
842,2008-06-26,2965.46,3041.37,2939.859,3003.302,30425738,27618912856,-1.0,2008-05-26,-0.007848735285380548,9.559673689110523
843,2008-06-27,2902.015,2920.109,2762.193,2792.705,26066420,22544867692,-1.0,2008-05-26,0.04576032265805252,9.997127441629916
844,2008-06-30,2762.342,2838.183,2737.747,2813.716,16361769,14955887060,-1.0,2008-05-26,-0.004365675588506868,9.953483226402799
845,2008-07-01,2819.534,2831.911,2741.114,2765.064,17018353,15866178676,-1.0,2008-05-26,0.010153261581417716,10.05454354524672
846,2008-07-02,2768.722,2848.63,2754.686,2811.225,17255785,16359596027,-1.0,2008-05-26,-0.009536583488723882,9.958657551286464
847,2008-07-03,2776.92,2973.377,2742.738,2941.521,30751413,28792415538,-1.0,2008-05-26,-0.0258014370400258,9.70170987547377
848,2008-07-04,2931.845,2979.802,2913.203,2941.085,26879750,26687543304,0.0,,0.0,9.70170987547377
849,2008-07-07,2948.69,3096.274,2948.69,3094.845,34492532,33447808353,0.0,,0.0,9.70170987547377
850,2008-07-08,3101.294,3154.274,3044.672,3142.32,36576108,35380651676,0.0,,0.0,9.70170987547377
851,2008-07-09,3148.607,3226.197,3146.736,3226.147,42098142,39152511991,0.0,,0.0,9.70170987547377
852,2008-07-10,3186.586,3264.02,3152.489,3152.489,42047451,41032775492,0.0,,0.0,9.70170987547377
853,2008-07-11,3133.685,3167.823,3074.055,3132.733,30154709,28874706403,0.0,,0.0,9.70170987547377
854,2008-07-14,3111.58,3198.608,3100.044,3198.352,26040784,25663632477,0.0,,0.0,9.70170987547377
855,2008-07-15,3208.548,3231.374,3085.119,3106.326,32645243,31645035692,0.0,,0.0,9.70170987547377
856,2008-07-16,3072.408,3081.414,2893.36,2948.526,27609955,25436664527,0.0,,0.0,9.70170987547377
857,2008-07-17,2991.352,3031.889,2901.944,2918.369,23928851,22388293948,0.0,,0.0,9.70170987547377
858,2008-07-18,2935.645,3026.137,2855.921,3015.798,23682383,21928200678,0.0,,0.0,9.70170987547377
859,2008-07-21,3002.464,3151.026,2982.511,3139.509,28663797,26584074873,0.0,,0.0,9.70170987547377
860,2008-07-22,3138.764,3183.185,3126.17,3150.015,29213112,26936393146,1.0,2008-07-22,0.0025329168503971378,9.726283499895022
861,2008-07-23,3161.21,3180.181,3116.837,3122.687,28395071,26330856447,1.0,2008-07-22,-0.008679251377936015,9.641866640426361
862,2008-07-24,3137.443,3206.379,3134.973,3200.735,30853128,28405313506,1.0,2008-07-22,0.025004720274898418,9.882958818698096
863,2008-07-25,3167.896,3205.58,3148.503,3172.168,26398364,25452623208,1.0,2008-07-22,-0.008928921221798114,9.794714657967667
864,2008-07-28,3190.279,3229.155,3190.279,3215.846,27742362,26343584950,1.0,2008-07-22,0.013775021888671413,9.929637066774463
865,2008-07-29,3179.777,3182.221,3126.017,3150.0,27028920,24861607740,1.0,2008-07-22,-0.02048412251907994,9.726237164528657
866,2008-07-30,3184.226,3201.052,3105.96,3132.766,22320518,20568379618,1.0,2008-07-22,-0.005473467902203044,9.673000917599396
867,2008-07-31,3139.785,3147.649,3015.663,3017.217,20879750,18702046443,1.0,2008-07-22,-0.04308535567551508,9.256236232615041
868,2008-08-01,3000.999,3084.102,2958.031,3063.812,20683963,18504367318,-1.0,2008-08-01,-0.021979171113496676,9.052791832591447
869,2008-08-04,3044.143,3067.043,2986.349,2990.168,17827895,16174427099,-1.0,2008-08-01,0.025089630072538727,9.279923030794867
870,2008-08-05,2988.336,3005.638,2889.255,2897.725,18506415,16841502028,-1.0,2008-08-01,0.03072338615722159,9.565033689579272
871,2008-08-06,2913.872,2941.403,2857.909,2904.186,18056001,16413684516,-1.0,2008-08-01,-0.0020833040573303707,9.54510681608527
872,2008-08-07,2899.845,2931.003,2871.182,2923.745,17788436,15765314894,-1.0,2008-08-01,-0.006319828259332416,9.484783380290628
873,2008-08-08,2924.929,2924.929,2709.961,2711.964,21309704,18351671000,-1.0,2008-08-01,0.06886507117161567,10.1379536628217
874,2008-08-11,2699.085,2699.085,2497.275,2508.59,19815711,14740622789,-1.0,2008-08-01,0.06187063185336772,10.765195261640642
875,2008-08-12,2467.682,2508.429,2436.942,2473.417,16283799,11897031604,-1.0,2008-08-01,0.010076899404714013,10.873675051364298
876,2008-08-13,2454.885,2496.6,2369.379,2472.3,17795574,13507610991,-1.0,2008-08-01,0.00031682266687393934,10.877120078092792
877,2008-08-14,2458.797,2506.465,2443.881,2483.696,14520588,11464345063,-1.0,2008-08-01,-0.003231304907996946,10.841972786599579
878,2008-08-15,2478.155,2510.964,2446.029,2473.717,13570525,10549416956,-1.0,2008-08-01,0.0028386910755711092,10.872749797990483
879,2008-08-18,2479.392,2483.984,2287.28,2289.296,15336331,10770862146,-1.0,2008-08-01,0.052313093321114,11.441536972829883
880,2008-08-19,2255.716,2331.351,2235.709,2327.019,13920257,9866942016,-1.0,2008-08-01,-0.010168602669146654,11.325192529428826
881,2008-08-20,2316.681,2521.079,2287.693,2520.737,26330757,18578123238,-1.0,2008-08-01,-0.05275502163352386,10.727731752534986
882,2008-08-21,2484.825,2535.063,2419.711,2431.101,25329285,18688905195,-1.0,2008-08-01,0.025769974283530006,11.00418512391842
883,2008-08-22,2412.878,2418.889,2326.273,2382.523,17875339,12909398173,-1.0,2008-08-01,0.013615110338142777,11.15400831856192
884,2008-08-25,2379.207,2413.883,2348.959,2374.06,14033218,10093469507,-1.0,2008-08-01,0.002340091286448631,11.180109716237162
885,2008-08-26,2347.81,2347.81,2207.671,2244.993,17692714,12068025845,-1.0,2008-08-01,0.035604801809885345,11.57817530689656
886,2008-08-27,2230.151,2279.548,2180.938,2237.867,16134188,10991634452,-1.0,2008-08-01,0.0018982137705980673,11.60015315870251
887,2008-08-28,2232.711,2256.959,2216.058,2236.824,13263577,9108680712,-1.0,2008-08-01,0.0002773064733667674,11.603369956265464
888,2008-08-29,2242.164,2334.798,2242.164,2307.158,19417917,13186313342,-1.0,2008-08-01,-0.01869479040399169,11.386447386953106
889,2008-09-01,2290.41,2290.41,2219.52,2238.047,15455365,10246438732,-1.0,2008-08-01,0.018719677216385344,11.599598006678223
890,2008-09-02,2224.8,2278.493,2198.643,2253.773,15449478,9572971873,-1.0,2008-08-01,-0.004181332993377196,11.551096224822986
891,2008-09-03,2246.729,2268.38,2199.15,2237.28,18866490,11834832741,-1.0,2008-08-01,0.004403681289137484,11.601963571137265
892,2008-09-04,2233.114,2278.515,2220.644,2254.688,15600557,9790538729,-1.0,2008-08-01,-0.004627610557058959,11.548274202032857
893,2008-09-05,2193.565,2210.755,2145.659,2148.741,17462008,11002525954,-1.0,2008-08-01,0.028295084754749178,11.875033599350461
894,2008-09-08,2146.755,2160.859,2031.53,2039.889,15894645,9762375507,-1.0,2008-08-01,0.028270988148815235,12.21075253350448
895,2008-09-09,2044.301,2070.474,2021.816,2057.561,12755283,7991268768,-1.0,2008-08-01,-0.004463573553211808,12.156248941431116
896,2008-09-10,2044.032,2108.595,2025.674,2072.808,15341723,9767177198,-1.0,2008-08-01,-0.003868336430227215,12.109224480796067
897,2008-09-11,2068.175,2089.955,2023.248,2034.247,13175295,8257810867,-1.0,2008-08-01,0.009821354346887912,12.228153465287976
898,2008-09-12,2032.355,2067.59,2031.206,2038.66,10496691,6541309084,-1.0,2008-08-01,-0.0011130443502703757,12.214542988159199
899,2008-09-16,2036.379,2037.682,1981.218,1993.461,14941077,8863739039,-1.0,2008-08-01,0.01141276899279764,12.353944745635657
900,2008-09-17,1988.783,2013.011,1946.801,1956.035,14183202,8321110789,-1.0,2008-08-01,0.009343448180935354,12.469373188196641
901,2008-09-18,1915.318,1938.821,1797.075,1899.323,21147827,11577308860,-1.0,2008-08-01,0.014027160398970784,12.644283085982101
902,2008-09-19,2072.614,2086.826,2049.022,2086.826,23083755,14463084209,-1.0,2008-08-01,-0.04573550016508876,12.065990474815738
903,2008-09-22,2213.527,2276.659,2097.78,2182.792,46244381,30099018189,-1.0,2008-08-01,-0.0061083027304539295,11.992287752252789
904,2008-09-23,2108.509,2110.064,2041.973,2042.197,27446202,17418087619,0.0,,0.0,11.992287752252789
905,2008-09-24,2006.013,2088.549,1984.228,2088.549,21766416,13931766790,0.0,,0.0,11.992287752252789
906,2008-09-25,2091.387,2158.146,2086.077,2138.065,34836875,22516952052,0.0,,0.0,11.992287752252789
907,2008-09-26,2144.516,2156.962,2094.702,2136.001,26804391,16948693210,0.0,,0.0,11.992287752252789
908,2008-10-06,2092.351,2096.35,2049.361,2054.042,20982550,13772268538,0.0,,0.0,11.992287752252789
909,2008-10-07,1994.02,2070.715,1972.945,2046.191,18706028,12083115010,0.0,,0.0,11.992287752252789
910,2008-10-08,2005.913,2033.218,1975.822,1995.61,16635678,10426397573,0.0,,0.0,11.992287752252789
911,2008-10-09,2034.554,2042.795,1968.896,1969.815,15749337,9647314609,-1.0,2008-10-09,0.030750505197606248,12.361056659109629
912,2008-10-10,1901.029,1901.029,1836.504,1837.404,19147469,10470090410,-1.0,2008-10-09,0.06309992852007484,13.141038450732042
913,2008-10-13,1814.538,1872.947,1751.524,1872.947,17247625,9525961323,-1.0,2008-10-09,-0.015932531816160167,12.93166843751837
914,2008-10-14,1932.081,1941.103,1816.32,1816.32,21644382,12412701378,-1.0,2008-10-09,0.02579463530432191,13.265236108740567
915,2008-10-15,1801.393,1823.7,1781.165,1806.791,14004050,7685641328,-1.0,2008-10-09,0.00423148437370835,13.321367748048255
916,2008-10-16,1741.122,1756.358,1703.24,1704.565,17651871,9117303004,-1.0,2008-10-09,0.04520359226782977,13.923541424180845
917,2008-10-17,1717.579,1736.225,1696.724,1726.4,13810887,7248309848,-1.0,2008-10-09,-0.009237700633031753,13.794919916752646
918,2008-10-20,1725.557,1787.897,1705.566,1786.564,16738951,8817546152,-1.0,2008-10-09,-0.02569081713406718,13.440517151792251
919,2008-10-21,1793.655,1824.379,1776.696,1782.664,20064584,10723210100,-1.0,2008-10-09,0.0017092635306947823,13.463490537593488
920,2008-10-22,1765.615,1792.598,1747.456,1748.84,16682010,8495206042,-1.0,2008-10-09,0.014798840692133775,13.662734589219385
921,2008-10-23,1716.298,1766.59,1706.828,1766.59,15466692,7884688092,-1.0,2008-10-09,-0.007652813408001391,13.558176230765042
922,2008-10-24,1764.811,1777.686,1723.503,1741.181,15940938,8281825564,-1.0,2008-10-09,0.011039431207664485,13.707850784565965
923,2008-10-27,1711.822,1711.822,1602.518,1604.758,19565598,9479937125,-1.0,2008-10-09,0.058624429063947714,14.511465710504933
924,2008-10-28,1570.987,1650.785,1562.4,1642.055,20157776,9702788780,-1.0,2008-10-09,-0.01513990044806024,14.291763564292449
925,2008-10-29,1662.038,1665.734,1576.876,1576.931,18664424,8899662750,-1.0,2008-10-09,0.026842047693024895,14.675383763502623
926,2008-10-30,1585.517,1613.396,1565.719,1590.226,16592959,7860686476,-1.0,2008-10-09,-0.005336533912660424,14.597068080367386
927,2008-10-31,1590.45,1599.157,1553.492,1562.022,13754040,6330074254,-1.0,2008-10-09,0.011381656419660935,14.763206893992527
928,2008-11-03,1553.878,1563.687,1532.953,1539.795,12354945,5742485207,-1.0,2008-10-09,0.008868711803062812,14.894137521224335
929,2008-11-04,1533.754,1535.738,1488.653,1513.495,14212153,6558336641,-1.0,2008-10-09,0.01040161530964645,15.049060610089082
930,2008-11-05,1519.801,1573.521,1519.801,1563.369,20628915,9395445078,-1.0,2008-10-09,-0.019522040460029588,14.755272239973486
931,2008-11-06,1530.03,1542.757,1514.576,1536.598,16775525,7472616342,-1.0,2008-10-09,0.010687540319920696,14.91296980696961
932,2008-11-07,1512.977,1569.259,1503.629,1561.221,17839227,7805287945,-1.0,2008-10-09,-0.009726066293141988,14.7679252739994
933,2008-11-10,1585.294,1677.382,1585.294,1676.277,31892066,14716180441,-1.0,2008-10-09,-0.04458422904622927,14.109508711045812
934,2008-11-11,1671.24,1702.175,1651.59,1662.848,34852245,16453409249,0.0,,0.0,14.109508711045812
935,2008-11-12,1648.085,1704.226,1642.396,1704.226,26825960,12408505768,0.0,,0.0,14.109508711045812
936,2008-11-13,1686.073,1802.611,1680.767,1784.497,47507868,23358006523,1.0,2008-11-13,0.057296217946676276,14.917930197274421
937,2008-11-14,1802.246,1867.485,1781.718,1867.485,55050340,27946492485,1.0,2008-11-13,0.04652933167162909,15.612051519277614
938,2008-11-17,1864.308,1959.072,1851.874,1959.072,56535913,29771637249,1.0,2008-11-13,0.04906750154584949,16.37809588133365
939,2008-11-18,1949.213,1971.659,1806.522,1816.285,63976109,33473212882,1.0,2008-11-13,-0.07291977950436046,15.183808740965526
940,2008-11-19,1803.408,1949.462,1803.408,1944.327,53437019,28116671053,1.0,2008-11-13,0.07053291153456676,16.25476697964983
941,2008-11-20,1916.873,1990.302,1900.518,1948.681,59822600,31237568965,1.0,2008-11-13,0.002240411347369742,16.291184344039888
942,2008-11-21,1890.984,1973.279,1833.981,1921.04,55083177,28432147237,1.0,2008-11-13,-0.01419126728841924,16.059991792568706
943,2008-11-24,1920.549,1938.473,1839.085,1842.344,37202085,19928180763,1.0,2008-11-13,-0.04098523469713555,15.401769259716207
944,2008-11-25,1869.016,1886.458,1780.908,1827.642,28119453,14645961721,1.0,2008-11-13,-0.007984098618111779,15.27880001505323
945,2008-11-26,1825.338,1857.713,1806.088,1834.774,23963110,12264350855,1.0,2008-11-13,0.003904290958806955,15.338452895813422
946,2008-11-27,1961.974,1965.65,1860.988,1861.518,47539920,24949453058,1.0,2008-11-13,0.0145836050254462,15.562142834547377
947,2008-11-28,1845.296,1868.33,1821.165,1841.45,30741424,15691035529,1.0,2008-11-13,-0.010785860083836418,15.39429173932927
948,2008-12-01,1836.417,1919.475,1820.531,1919.475,37176944,19239200889,1.0,2008-11-13,0.042393000051871965,16.046901949833188
949,2008-12-02,1878.347,1973.103,1868.939,1957.322,50216723,26973618889,1.0,2008-11-13,0.019726968367680175,16.363458676996814
950,2008-12-03,1972.398,2039.927,1972.167,2039.927,59429076,32814528966,1.0,2008-11-13,0.04222321692014197,17.054376542279428
951,2008-12-04,2062.643,2110.667,2034.641,2037.723,74284731,42039811713,1.0,2008-11-13,-0.0010809256674936263,17.03594202893178
952,2008-12-05,2024.414,2098.656,2020.546,2098.656,51366290,29363408436,1.0,2008-11-13,0.02991620456970767,17.54559275570698
953,2008-12-08,2128.684,2190.532,2120.541,2190.532,69811089,41126882981,1.0,2008-11-13,0.043797984057897255,18.314054347507792
954,2008-12-09,2196.028,2196.028,2123.931,2134.58,60845045,36671064078,1.0,2008-11-13,-0.025553547690430722,17.846065286333612
955,2008-12-10,2123.036,2199.783,2113.145,2195.743,52866679,31491950007,1.0,2008-11-13,0.028665953274454425,18.357639759964513
956,2008-12-11,2195.483,2203.295,2125.851,2127.183,51629822,31272502666,1.0,2008-11-13,-0.031237340574910455,17.784195914630985
957,2008-12-12,2107.475,2118.59,2001.184,2031.992,45509821,25898830291,1.0,2008-11-13,-0.044769448261539946,16.988007275757823
958,2008-12-15,2063.91,2082.775,2021.049,2073.029,36196029,20954737753,1.0,2008-11-13,0.02020473938284084,17.331245535398313
959,2008-12-16,2058.666,2110.57,2008.405,2110.244,36115418,20925262827,1.0,2008-11-13,0.017960082830347,17.64251614076715
960,2008-12-17,2117.65,2164.59,2110.057,2136.309,44330618,26668867924,1.0,2008-11-13,0.012357120816089084,17.860526844218413
961,2008-12-18,2135.679,2176.461,2118.297,2175.357,41871992,24748303239,1.0,2008-11-13,0.018286248454244314,18.18712887561549
962,2008-12-19,2175.756,2216.89,2169.87,2194.994,48167946,28998089120,1.0,2008-11-13,0.009030901029852823,18.35137503650835
963,2008-12-22,2196.389,2212.997,2154.432,2193.475,42559939,25287365719,1.0,2008-11-13,-0.0006923237816842676,18.33866994314397
964,2008-12-23,2197.793,2197.793,2052.616,2054.535,45766100,26470399074,1.0,2008-11-13,-0.0796518259812472,16.87796139610514
965,2008-12-24,2020.957,2043.154,1985.824,2010.104,34314086,19212721676,0.0,,0.0,16.87796139610514
966,2008-12-25,2015.958,2035.835,1966.539,2003.488,28189665,15710037602,-1.0,2008-12-25,0.005135259069358522,16.964634100436772
967,2008-12-26,2006.134,2018.14,1976.077,1983.757,21288477,12123274016,-1.0,2008-12-25,0.009736576158975163,17.12981155236482
968,2008-12-29,1977.214,1991.565,1928.071,1984.755,20060068,10981062306,-1.0,2008-12-25,-0.0004877301708324788,17.121456826450057
969,2008-12-30,1983.457,2004.641,1961.803,1971.466,22269185,12617908001,-1.0,2008-12-25,0.006497604188014483,17.232705276030508
970,2008-12-31,1973.413,1983.125,1938.009,1939.433,19916636,11495268939,-1.0,2008-12-25,0.015561297977056965,17.50086853778162
971,2009-01-05,1969.631,2020.243,1962.62,2020.243,24718227,14270969371,-1.0,2008-12-25,-0.03865513282997912,16.82437013981367
972,2009-01-06,2016.869,2093.601,2005.327,2091.892,38325979,22243168144,-1.0,2008-12-25,-0.037164980352981325,16.199092754116208
973,2009-01-07,2092.737,2120.206,2082.55,2104.922,40155901,23634988824,0.0,,0.0,16.199092754116208
974,2009-01-08,2069.216,2087.155,2034.396,2052.3,33592609,19587529573,0.0,,0.0,16.199092754116208
975,2009-01-09,2050.322,2107.766,2050.322,2107.766,31585564,19044185604,0.0,,0.0,16.199092754116208
976,2009-01-12,2105.154,2162.346,2100.039,2137.841,38011768,23213021635,0.0,,0.0,16.199092754116208
977,2009-01-13,2116.109,2125.46,2078.056,2081.672,33355966,19715787318,1.0,2009-01-13,-0.01731772116867425,15.918561382614932
978,2009-01-14,2078.453,2160.064,2078.453,2160.064,37642928,22494685386,1.0,2009-01-13,0.0376849991067727,16.51845235409988
979,2009-01-15,2143.046,2208.345,2135.701,2181.061,50112554,29894730431,1.0,2009-01-13,0.009727214085150315,16.679130876503567
980,2009-01-16,2192.032,2228.9,2186.16,2195.634,53147018,32618545260,1.0,2009-01-13,0.006686150215278186,16.790650051004153
981,2009-01-19,2209.131,2221.239,2166.085,2192.807,40780846,25413376196,1.0,2009-01-13,-0.001288424217661066,16.769016570848166
982,2009-01-20,2188.611,2214.839,2170.901,2214.839,32273924,20146173623,1.0,2009-01-13,0.010054185879535993,16.937615380468493
983,2009-01-21,2187.182,2236.438,2178.538,2217.626,38764397,24186160734,1.0,2009-01-13,0.0012591726533062175,16.958942762567798
984,2009-01-22,2232.81,2260.502,2222.496,2256.367,42052269,26330925905,1.0,2009-01-13,0.017481256025114966,17.255406382915517
985,2009-01-23,2253.321,2265.421,2233.501,2238.082,37781175,23236928667,1.0,2009-01-13,-0.00810905701410769,17.11548130875486
986,2009-02-02,2258.512,2306.769,2245.262,2306.769,42700513,25777293579,1.0,2009-01-13,0.030710438170013177,17.64110523923739
987,2009-02-03,2307.886,2369.654,2300.982,2369.654,63882148,38558189746,1.0,2009-01-13,0.02727858605426281,18.122329646598235
988,2009-02-04,2380.624,2423.923,2370.014,2423.887,69846976,42964694409,1.0,2009-01-13,0.022900775220060066,18.53734504429881
989,2009-02-05,2421.363,2436.685,2362.233,2384.764,73744119,46971836590,1.0,2009-01-13,-0.016150471174463665,18.237958187509776
990,2009-02-06,2390.242,2496.592,2390.242,2493.74,76563552,49084112801,1.0,2009-01-13,0.04572515942025546,19.071891733133615
991,2009-02-09,2528.801,2580.746,2500.537,2579.228,90834108,60635855978,1.0,2009-01-13,0.03430140941937987,19.726084499873917
992,2009-02-10,2564.755,2653.213,2535.648,2653.213,81705152,55539625618,1.0,2009-01-13,0.02870141908261914,20.292251117963957
993,2009-02-11,2609.007,2723.455,2594.926,2658.05,95073550,65689364882,1.0,2009-01-13,0.0018240907472053536,20.329266025468204
994,2009-02-12,2666.491,2707.922,2587.188,2707.922,80197106,55066304884,1.0,2009-01-13,0.01877308588478921,20.710909082539047
995,2009-02-13,2714.637,2808.482,2704.655,2805.01,90039523,64099269978,1.0,2009-01-13,0.035872940208326876,21.453870285717063
996,2009-02-16,2833.286,2854.562,2777.422,2854.444,90691687,65944508177,1.0,2009-01-13,0.017632775732871808,21.832161569067235
997,2009-02-17,2844.215,2844.215,2734.372,2738.58,85069086,62711295171,1.0,2009-01-13,-0.040611811532243136,20.945517938082794
998,2009-02-18,2676.806,2736.593,2630.705,2632.908,68995989,49543143834,1.0,2009-01-13,-0.03860729768212867,20.136868091940865
999,2009-02-19,2661.601,2696.778,2629.343,2687.489,57010305,41448721918,1.0,2009-01-13,0.020741976800298323,20.55454654273457
1000,2009-02-20,2694.784,2776.955,2671.179,2776.955,60043581,45854189117,1.0,2009-01-13,0.03330816454908847,21.23918076121187
1001,2009-02-23,2769.626,2878.495,2753.849,2871.792,73580422,56054947068,1.0,2009-01-13,0.03416965763404711,21.96491629625012
1002,2009-02-24,2838.24,2884.014,2746.024,2754.24,85993462,65175422308,1.0,2009-01-13,-0.04095444557327932,21.065355327273707
1003,2009-02-25,2780.335,2803.508,2677.264,2771.098,68657574,51891897307,1.0,2009-01-13,0.006124037500640167,21.19436035326224
1004,2009-02-26,2769.243,2800.205,2535.531,2571.276,65727755,48693370686,1.0,2009-01-13,-0.08851617063679063,19.31831673569525
1005,2009-02-27,2528.597,2542.547,2396.313,2416.949,53180001,36073538026,0.0,,0.0,19.31831673569525
